Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
12787,0.94,Good,I,SI2,63.8,60.0,6.14,6.21,3.94,3134
11016,0.56,Very Good,D,VS1,60.8,60.0,5.32,5.34,3.24,2188
1112,0.4,Premium,E,VS1,62.8,59.0,4.67,4.63,2.92,1125
10247,0.91,Fair,D,VS2,65.7,56.0,6.1,6.05,3.99,4107
22920,1.13,Ideal,H,SI1,61.3,57.0,6.72,6.7,4.11,4556
1928,1.04,Ideal,H,SI2,60.3,56.0,6.61,6.58,3.98,4193
16327,0.31,Very Good,G,VVS1,61.9,55.0,4.36,4.4,2.71,642
25338,1.27,Premium,G,VS2,61.0,60.0,6.93,6.97,4.24,8549
23678,0.31,Very Good,D,SI2,62.9,54.0,4.3,4.35,2.72,462
12190,1.51,Ideal,H,VS2,62.5,55.0,7.29,7.34,4.57,10763
1463,0.9,Fair,E,VS1,67.6,56.0,5.94,5.9,4.0,3276
17647,0.62,Premium,G,VS2,62.2,55.0,5.51,5.46,3.41,1823
1369,0.91,Fair,F,SI1,64.9,57.0,6.13,6.08,3.96,2971
24601,2.01,Very Good,E,SI2,63.3,61.0,7.86,7.8,4.96,15618
25645,1.41,Premium,F,SI2,62.7,56.0,7.21,7.15,4.5,7817
14482,0.7,Very Good,H,SI2,60.0,60.0,5.76,5.8,3.47,2077
24289,1.51,Very Good,E,VS2,60.8,60.0,7.3,7.36,4.46,14338
8185,0.3,Ideal,G,IF,62.4,55.0,4.3,4.32,2.69,799
18177,0.51,Ideal,F,VS1,61.6,55.0,5.14,5.18,3.18,1870
20004,1.16,Fair,F,VS1,57.8,67.0,6.97,6.84,3.99,7094
6057,0.53,Premium,E,SI2,60.5,60.0,5.24,5.21,3.16,1227
26051,0.62,Ideal,D,VVS1,62.2,54.0,5.45,5.48,3.4,3968
26153,0.29,Very Good,F,VS1,61.2,58.0,4.24,4.29,2.61,504
15881,1.01,Premium,D,SI2,,59.0,6.57,6.54,3.89,5206
1758,0.7,Good,H,VS2,64.2,58.0,5.61,5.58,3.59,2351
7048,0.3,Ideal,F,IF,61.7,58.0,4.3,4.32,2.66,886
20803,0.3,Good,J,VS1,63.5,58.0,4.24,4.27,2.7,394
17598,0.47,Good,E,VVS1,65.2,56.0,4.86,4.89,3.18,1613
8322,0.31,Ideal,I,IF,61.7,55.0,4.36,4.39,2.7,635
18899,1.01,Very Good,E,VS2,63.2,57.0,6.38,6.35,4.02,6787
7804,1.2,Premium,H,VS1,62.7,58.0,6.75,6.65,4.2,6727
2824,0.41,Ideal,F,VS1,62.3,55.0,4.79,4.77,2.98,1076
7502,1.04,Ideal,E,SI2,61.4,56.0,6.5,6.56,4.01,4804
11181,0.25,Very Good,D,VVS2,63.0,56.0,3.98,4.02,2.52,512
1665,0.32,Ideal,F,VS2,61.6,57.0,4.4,4.43,2.72,645
622,0.9,Ideal,E,VS1,61.7,56.0,6.19,6.22,3.83,6230
7419,0.24,Very Good,E,VVS2,62.8,58.0,3.92,3.95,2.47,478
10906,0.32,Very Good,G,SI1,62.0,55.0,4.41,4.43,2.74,477
1129,0.51,Ideal,D,VVS2,61.3,57.0,5.17,5.14,3.16,2742
5916,0.31,Ideal,G,IF,60.2,59.0,4.37,4.4,2.64,891
4566,0.31,Ideal,D,VS2,61.6,57.0,4.36,4.38,2.69,734
14039,0.93,Premium,H,SI1,62.8,58.0,6.24,6.21,3.91,3646
15841,0.83,Ideal,E,SI2,62.2,57.0,6.0,6.05,3.75,2870
24634,1.14,Ideal,E,SI2,62.4,57.0,6.64,6.7,4.16,5473
3676,1.5,Fair,I,I1,71.3,58.0,6.85,6.81,4.87,4368
24481,0.32,Ideal,G,VS1,61.6,56.0,4.42,4.38,2.71,828
3537,0.33,Ideal,G,VVS1,61.7,54.0,4.47,4.48,2.76,868
8548,1.08,Premium,H,SI1,61.7,59.0,6.56,6.6,4.06,4740
8503,0.33,Ideal,G,VVS1,61.5,56.0,4.45,4.46,2.74,868
11912,0.3,Very Good,J,VS1,62.7,59.0,4.24,4.28,2.67,394
26676,0.41,Premium,F,VVS1,61.3,59.0,4.79,4.73,2.92,1356
18833,0.71,Premium,G,VS1,62.2,59.0,5.73,5.66,3.54,2825
16757,1.07,Premium,I,SI1,60.7,61.0,6.6,6.55,3.99,4314
5192,1.18,Premium,J,SI2,61.3,60.0,6.83,6.78,4.17,4274
1996,1.0,Premium,F,VVS2,61.9,61.0,6.45,6.32,3.95,7204
18546,1.26,Premium,J,VS2,62.5,58.0,6.9,6.92,4.32,5015
21463,0.31,Ideal,E,VVS1,62.4,56.0,4.35,4.37,2.72,801
287,1.03,Premium,J,SI1,61.1,61.0,6.49,6.44,3.95,3749
9424,0.38,Ideal,G,SI1,60.9,56.0,4.71,4.68,2.86,855
5540,0.36,Premium,E,SI2,58.5,59.0,4.67,4.63,2.72,475
25582,0.3,Good,E,SI1,63.2,57.0,4.25,4.3,2.7,526
9052,0.43,Premium,H,VS2,61.9,55.0,4.95,4.8,3.02,1016
20551,0.35,Ideal,I,VS2,62.5,57.0,4.53,4.5,2.82,630
14306,1.02,Ideal,E,VS1,62.6,56.0,6.45,6.42,4.03,8545
5635,1.01,Ideal,F,SI2,61.3,57.0,6.4,6.35,3.91,3777
14938,0.71,Premium,F,VS1,59.0,60.0,5.82,5.8,3.43,2839
16486,1.1,Premium,E,SI1,62.9,58.0,6.62,6.55,4.14,5773
3464,0.32,Premium,E,VVS2,61.1,58.0,4.42,4.45,2.71,842
15806,0.5,Premium,G,VVS2,60.5,62.0,5.14,5.07,3.09,1806
5536,0.31,Ideal,G,IF,61.6,56.0,4.38,4.42,2.71,891
7178,0.34,Ideal,G,VS2,61.7,56.0,4.53,4.48,2.78,765
20645,0.34,Ideal,E,VVS2,62.3,55.0,4.49,4.53,2.81,826
19463,0.33,Very Good,E,VS1,58.3,62.0,4.49,4.57,2.64,886
2039,0.71,Very Good,J,SI1,62.8,57.0,5.64,5.67,3.55,1841
10490,1.27,Very Good,H,SI2,63.1,57.0,6.88,6.84,4.33,4978
21795,0.42,Premium,E,SI1,61.6,59.0,4.83,4.85,2.98,773
7695,0.8,Premium,J,SI1,60.1,57.0,6.03,5.98,3.61,2227
5771,2.01,Good,I,VS2,63.8,58.0,7.82,7.89,5.01,15147
6154,1.03,Very Good,D,SI1,61.8,57.0,6.49,6.53,4.02,5393
18397,0.3,Premium,I,VVS1,62.2,58.0,4.28,4.31,2.67,552
20987,1.51,Fair,D,VS2,66.0,57.0,7.17,7.08,4.7,15152
9667,1.01,Premium,F,SI2,60.0,60.0,6.46,6.4,3.86,3717
13125,0.45,Fair,H,VVS2,65.8,56.0,4.82,4.7,3.13,1227
26114,0.5,Ideal,J,VS2,61.6,57.0,5.08,5.12,3.14,1099
2877,1.54,Good,E,SI1,63.8,57.0,7.31,7.34,4.67,12779
12747,0.38,Very Good,E,SI1,62.8,58.0,4.6,4.63,2.9,701
8930,1.11,Good,H,SI1,64.2,58.0,6.53,6.47,4.17,4606
3370,1.24,Ideal,H,SI2,62.0,56.0,6.87,6.9,4.27,5797
16016,0.58,Ideal,H,SI1,61.6,57.0,5.34,5.38,3.3,1184
19415,1.08,Premium,D,VS1,61.0,59.0,6.66,6.61,4.05,8999
3596,0.61,Ideal,E,VVS2,62.1,54.2,5.43,5.45,3.38,2907
24522,0.71,Ideal,G,VS2,62.4,57.0,5.69,5.66,3.54,2515
6801,2.21,Very Good,G,SI2,60.7,62.0,8.42,8.48,5.13,15825
26451,0.4,Ideal,F,SI1,62.9,57.0,4.7,4.68,2.95,945
9086,1.03,Premium,G,SI1,60.1,60.0,6.55,6.52,3.93,5581
18571,1.01,Ideal,D,SI1,61.2,57.0,6.47,6.44,3.95,5543
58,1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,7086
26521,0.3,Premium,E,VS2,61.7,60.0,4.28,4.31,2.65,570
14198,0.72,Ideal,E,VS1,61.9,55.0,5.74,5.77,3.56,3283
11109,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,2372
9636,0.51,Ideal,G,IF,62.4,54.0,5.12,5.17,3.21,2096
17149,1.12,Ideal,E,VVS2,60.6,57.0,6.77,6.66,4.07,10769
740,0.51,Ideal,G,VVS2,61.9,55.0,5.15,5.19,3.2,1875
3147,1.09,Very Good,I,SI1,61.4,58.0,6.61,6.69,4.08,4640
6782,0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,1095
6557,0.45,Ideal,G,SI1,62.0,54.0,4.95,4.98,3.08,852
5469,0.78,Ideal,I,VS2,59.8,58.0,5.98,6.02,3.59,2652
18539,0.91,Very Good,E,SI1,60.5,61.0,6.19,6.23,3.76,4211
6072,0.32,Ideal,G,VS1,61.3,55.0,4.45,4.43,2.72,707
948,0.51,Very Good,E,VS1,61.0,59.0,5.13,5.17,3.14,1717
15096,1.36,Premium,I,SI2,62.7,58.0,7.08,7.01,4.42,5963
3698,0.53,Ideal,H,IF,62.0,54.0,5.22,5.27,3.25,1949
8272,1.0,Premium,G,SI2,61.4,61.0,6.35,6.32,3.89,3713
10560,0.41,Premium,D,SI2,62.0,58.0,4.74,4.78,2.95,683
23554,0.56,Ideal,D,VS2,61.4,57.0,5.36,5.32,3.28,2066
15117,0.25,Ideal,F,VS1,61.1,58.0,4.04,4.08,2.48,595
22585,0.33,Premium,I,VVS2,61.5,58.0,4.45,4.43,2.73,743
5578,0.34,Premium,E,VS2,61.9,58.0,4.45,4.43,2.75,956
22438,0.9,Premium,G,VS1,62.7,58.0,6.15,6.06,3.83,4579
25611,0.31,Ideal,E,VS2,61.8,55.0,4.35,4.39,2.7,680
13044,0.32,Ideal,F,VVS1,62.3,56.0,4.35,4.38,2.72,926
5396,0.57,Very Good,E,VS1,59.1,57.0,5.43,5.5,3.23,2008
9809,1.46,Ideal,G,VS2,62.3,56.0,7.28,7.2,4.51,10302
11119,0.3,Very Good,H,VVS1,63.4,55.0,4.3,4.28,2.72,878
19720,0.72,Ideal,H,IF,61.4,56.0,5.76,5.8,3.55,3257
7422,0.71,Ideal,D,SI2,60.4,56.0,5.79,5.83,3.51,2516
14324,0.5,Very Good,D,SI1,58.8,60.0,5.17,5.23,3.06,1436
6681,1.04,Premium,D,VS1,62.3,59.0,6.48,6.39,4.01,8341
13638,1.55,Very Good,I,SI1,62.0,62.0,7.33,7.47,4.59,8644
18443,0.4,Premium,F,VS1,61.1,59.0,4.71,4.75,2.89,982
26187,0.33,Ideal,F,VS2,62.6,55.0,4.4,4.42,2.76,666
23392,1.12,Ideal,F,VVS2,61.4,57.0,6.66,6.69,4.1,9461
13408,0.51,Ideal,E,VS2,61.7,53.0,5.18,5.2,3.2,1590
1582,0.71,Very Good,I,VS1,62.2,59.0,5.7,5.74,3.56,2432
19534,1.51,Very Good,G,SI2,63.1,58.0,7.23,7.19,4.55,7154
4626,0.3,Premium,E,VVS2,61.4,60.0,4.28,4.25,2.62,1013
14030,1.34,Premium,D,SI2,61.5,58.0,7.07,7.04,4.34,7438
12000,0.41,Ideal,F,VS2,61.8,56.0,4.76,4.79,2.95,863
16076,0.89,Ideal,E,SI2,61.8,56.0,6.15,6.19,3.81,3872
7607,0.5,Very Good,H,SI1,63.1,59.0,5.02,4.96,3.15,1181
722,1.76,Very Good,G,VS1,62.8,55.4,7.7,7.74,4.85,18014
22508,0.41,Premium,D,SI2,59.9,60.0,4.8,4.78,2.87,795
21910,0.53,Ideal,F,IF,62.4,55.0,5.2,5.19,3.24,2447
20348,0.9,Very Good,G,SI2,59.9,60.0,6.19,6.23,3.72,3581
24179,0.74,Premium,E,VS2,62.4,59.0,5.77,5.73,3.59,3108
12684,0.35,Premium,E,VS2,60.9,59.0,4.54,4.56,2.77,767
8715,1.0,Ideal,D,SI1,62.5,55.0,6.42,6.34,3.99,6664
22788,0.41,Premium,E,SI2,62.1,58.0,4.77,4.73,2.95,876
8857,0.71,Premium,D,VS2,61.2,59.0,5.69,5.74,3.5,2874
6398,0.41,Premium,D,VVS2,62.5,58.0,4.75,4.72,2.96,1356
18128,0.3,Very Good,F,IF,62.6,55.0,4.3,4.32,2.7,886
25956,1.56,Ideal,I,VS2,,56.0,7.41,7.45,4.59,10333
26922,0.93,Ideal,E,SI1,62.0,56.0,6.25,6.29,3.89,4179
9216,1.23,Ideal,G,VS1,62.0,57.0,6.83,6.87,4.25,9863
7026,0.51,Ideal,D,VS1,62.4,57.0,5.13,5.09,3.19,1873
19113,0.9,Ideal,E,SI1,62.0,56.0,6.18,6.2,3.84,5450
21523,0.37,Premium,F,SI1,61.6,59.0,4.62,4.67,2.86,616
11803,0.32,Ideal,G,VVS2,61.5,57.0,4.39,4.43,2.71,730
22842,1.24,Ideal,F,VVS1,,55.0,6.94,6.98,4.26,15026
18387,1.08,Ideal,E,SI2,61.7,57.0,6.6,6.55,4.06,5080
23983,1.0,Very Good,F,VS2,61.9,59.0,6.34,6.38,3.94,5505
2095,1.07,Ideal,H,SI1,62.1,57.0,6.5,6.55,4.05,5220
25794,1.01,Premium,G,VVS2,58.5,59.0,6.66,6.6,3.88,6670
6435,1.03,Premium,H,SI1,60.7,60.0,6.61,6.53,3.99,4384
8490,0.7,Good,G,SI1,64.0,57.0,5.63,5.58,3.59,2121
20103,0.57,Ideal,F,VVS2,62.0,55.0,5.31,5.3,3.29,2360
14476,1.31,Premium,G,VVS2,62.7,59.0,6.96,6.92,4.35,11389
12834,1.0,Premium,G,SI2,62.2,59.0,6.39,6.35,3.96,4480
21717,0.28,Very Good,E,VVS2,63.2,56.0,4.17,4.21,2.65,669
11106,1.52,Premium,H,SI2,60.7,60.0,7.55,7.32,4.5,6544
10094,0.59,Very Good,F,VS2,62.0,58.0,5.35,5.42,3.34,1764
7478,0.46,Ideal,H,SI1,61.2,56.0,4.97,5.0,3.05,1299
355,1.01,Good,G,SI1,60.7,59.0,6.35,6.4,3.87,4672
23800,0.39,Very Good,G,VS2,63.4,57.0,4.67,4.63,2.95,1009
26614,0.5,Ideal,H,VS2,61.2,56.0,5.18,5.14,3.16,1332
15834,0.31,Ideal,F,IF,61.1,55.0,4.41,4.43,2.7,901
25598,0.73,Ideal,D,SI1,62.4,53.0,5.79,5.82,3.62,3195
16604,2.2,Premium,I,SI2,61.8,54.0,8.45,8.4,5.2,13719
23254,0.31,Ideal,G,IF,62.6,53.0,4.36,4.39,2.74,891
15442,0.73,Ideal,F,VVS1,61.4,56.0,5.8,5.81,3.56,5154
22028,0.75,Good,E,SI2,63.8,55.0,5.74,5.8,3.68,2453
10219,1.01,Premium,D,IF,61.6,56.0,6.46,6.43,3.97,16234
12009,0.31,Ideal,I,VVS1,62.0,54.0,4.34,4.37,2.7,571
3606,0.42,Ideal,G,VS2,61.8,56.0,4.81,4.84,2.98,847
12519,0.71,Ideal,G,VS2,62.9,56.0,5.73,5.68,3.59,2443
6412,1.36,Very Good,G,VVS2,60.8,60.0,7.12,7.16,4.34,11774
1209,1.01,Premium,E,SI2,62.3,55.0,6.35,6.29,3.94,3674
11317,0.43,Ideal,D,VS1,62.1,55.0,4.83,4.86,3.01,1207
9869,0.81,Premium,G,SI1,63.0,60.0,5.87,5.81,3.68,2832
25893,0.8,Premium,F,VS2,62.0,61.0,5.99,5.91,3.69,3369
13363,0.53,Premium,D,VVS2,62.7,60.0,5.19,5.12,3.23,2514
19508,2.0,Premium,E,SI2,58.1,60.0,8.32,8.25,4.81,15984
21778,1.5,Good,G,VS2,63.6,60.0,7.24,7.2,4.59,12787
16360,0.33,Very Good,H,SI2,63.5,57.0,4.39,4.36,2.78,534
8752,0.31,Premium,I,VVS1,62.2,60.0,4.32,4.3,2.68,732
22170,0.23,Very Good,E,VVS2,,63.0,3.98,4.05,2.37,485
7041,1.0,Fair,F,VS2,68.4,58.0,5.97,6.1,4.13,4656
13651,1.01,Premium,F,VS2,61.6,59.0,6.39,6.43,3.95,6587
13642,0.39,Ideal,G,VVS1,62.3,57.0,4.64,4.7,2.91,1095
10144,0.8,Ideal,D,SI2,61.9,54.0,5.95,6.0,3.7,3210
15211,1.56,Premium,D,SI1,62.6,58.0,7.36,7.44,4.63,12226
10590,0.25,Very Good,F,IF,61.1,54.0,4.08,4.11,2.5,633
2914,0.4,Premium,G,VS2,60.4,58.0,4.75,4.78,2.88,753
2139,2.01,Premium,H,SI1,61.7,60.0,8.06,7.96,4.94,18188
10963,0.29,Ideal,G,IF,61.3,55.0,4.25,4.28,2.61,673
10642,0.89,Fair,G,SI2,58.9,66.0,6.26,6.16,3.66,2579
23996,0.5,Ideal,D,VS1,61.1,56.0,5.12,5.23,3.16,1922
18598,0.41,Ideal,F,VVS2,60.1,57.0,4.83,4.85,2.91,1115
5018,1.0,Ideal,G,VS1,62.2,56.0,6.35,6.41,3.97,6349
3321,0.79,Premium,E,VS2,59.4,60.0,6.08,6.05,3.6,3230
12189,1.09,Premium,G,SI2,61.3,60.0,6.66,6.59,4.06,3601
13058,0.3,Very Good,G,IF,62.8,57.0,4.27,4.3,2.69,895
23603,0.31,Ideal,D,VS2,61.9,56.0,4.38,4.37,2.71,942
18521,0.57,Premium,F,SI2,61.4,56.0,5.38,5.29,3.28,1176
18688,0.4,Ideal,G,SI2,62.4,56.0,4.71,4.75,2.95,573
15379,0.5,Ideal,D,SI1,61.6,55.0,5.13,5.1,3.15,1654
11595,0.5,Good,E,VVS2,,62.0,5.04,5.09,3.12,2437
1096,1.01,Premium,H,VS2,61.3,59.0,6.41,6.45,3.94,5166
20882,0.99,Fair,J,SI1,55.0,61.0,6.72,6.67,3.68,2812
3106,0.71,Very Good,I,VVS1,63.0,58.0,5.68,5.72,3.59,2456
15937,1.01,Premium,E,SI2,61.0,56.0,6.42,6.36,3.9,4371
26866,0.54,Ideal,G,VVS1,61.3,56.0,5.28,5.23,3.22,2087
2777,0.75,Very Good,H,VS1,59.3,59.0,5.87,6.0,3.52,2513
6438,0.64,Fair,I,VS2,55.3,69.0,5.85,5.69,3.19,1411
3794,1.2,Good,E,SI1,64.0,61.0,6.61,6.67,4.25,6969
4533,0.88,Very Good,I,VS1,63.3,55.0,6.11,6.06,3.85,2996
922,1.5,Very Good,I,SI1,63.5,59.0,7.16,7.08,4.52,8081
25487,0.5,Ideal,G,VVS2,62.8,57.0,5.07,5.05,3.18,1858
23282,0.44,Good,F,SI2,56.6,63.0,5.11,5.06,2.88,974
5055,0.38,Good,H,SI2,,57.0,4.58,4.63,2.92,547
9764,0.31,Ideal,G,VVS2,61.8,56.0,4.36,4.31,2.68,907
14000,1.21,Premium,H,SI1,62.5,60.0,6.77,6.7,4.21,5871
20249,1.77,Premium,F,SI1,60.3,59.0,7.94,7.87,4.77,11965
11473,1.02,Premium,G,SI2,62.3,58.0,6.41,6.38,4.0,3892
3205,0.54,Ideal,H,VVS1,60.4,55.0,5.27,5.32,3.2,1846
19804,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,5443
23949,0.52,Fair,I,VVS2,60.4,66.0,5.26,5.2,3.16,1401
22404,1.3,Ideal,G,VVS2,62.0,57.0,6.96,7.03,4.34,11073
2142,0.47,Ideal,G,VVS1,61.3,56.0,5.03,5.05,3.09,1441
11218,0.31,Very Good,D,VS2,61.8,57.0,4.36,4.41,2.71,734
25726,0.74,Ideal,I,VS2,,57.0,5.83,5.81,3.6,2374
10913,0.57,Ideal,I,VS2,61.9,57.0,5.3,5.33,3.29,1410
3166,0.26,Ideal,E,VVS2,61.5,56.0,4.08,4.11,2.52,599
4977,1.01,Premium,F,VS2,61.7,58.0,6.48,6.42,3.98,6533
26322,1.02,Very Good,F,VVS2,61.0,54.0,6.53,6.58,4.0,9043
12662,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,668
25870,0.44,Very Good,I,VS2,62.5,57.0,4.85,4.88,3.04,795
12374,0.32,Ideal,G,VS1,61.6,57.0,4.38,4.42,2.71,645
23218,0.37,Good,D,SI1,63.7,55.0,4.59,4.55,2.91,874
3353,0.38,Ideal,F,SI1,61.7,56.0,4.68,4.72,2.9,766
16459,0.54,Ideal,E,VS2,61.9,57.0,5.23,5.2,3.23,1847
19438,2.06,Very Good,J,VS2,61.8,59.0,8.14,8.2,5.05,13948
13678,0.81,Very Good,G,SI2,62.7,56.0,5.91,5.96,3.72,2649
19051,0.57,Ideal,E,VS2,61.5,57.0,5.35,5.32,3.28,2491
5125,0.31,Ideal,H,VVS2,,57.0,4.32,4.36,2.71,625
23808,0.31,Premium,E,VVS2,61.3,60.0,4.35,4.33,2.66,1046
5279,1.19,Premium,I,SI2,61.6,56.0,6.87,6.83,4.22,4558
21721,1.25,Ideal,G,VVS1,61.3,56.0,6.95,6.98,4.28,10996
17089,1.03,Premium,H,VS2,62.4,58.0,6.47,6.39,4.01,5078
18642,0.41,Ideal,F,VS2,61.1,56.0,4.8,4.83,2.94,863
14521,1.5,Premium,G,SI2,61.7,55.0,7.39,7.32,4.54,5460
12989,1.54,Premium,G,VS2,60.2,60.0,7.51,7.44,4.5,13292
22387,0.72,Very Good,E,SI2,62.2,59.0,5.72,5.79,3.58,2401
12133,0.7,Ideal,F,VS1,61.7,55.0,5.72,5.76,3.54,3154
17005,0.9,Good,G,SI1,65.2,58.0,6.0,6.06,3.93,3669
9856,2.18,Premium,J,SI2,62.6,58.0,8.25,8.23,5.16,12970
646,0.41,Premium,G,VS2,61.6,58.0,4.73,4.78,2.93,827
12080,0.3,Ideal,D,VS1,61.9,54.1,4.28,4.33,2.67,817
4198,0.75,Very Good,F,SI2,59.8,56.0,5.85,5.92,3.52,2840
13899,0.35,Premium,I,VS1,60.7,62.0,4.59,4.53,2.77,709
11157,0.32,Very Good,F,VS1,62.2,55.0,4.37,4.39,2.72,616
448,0.51,Very Good,H,VS1,60.7,56.0,5.18,5.21,3.16,1628
6945,1.0,Premium,G,VVS2,62.5,60.0,6.43,6.34,3.99,6702
12401,1.04,Good,F,SI2,64.0,60.0,6.38,6.33,4.07,3581
6555,0.46,Fair,F,SI1,66.3,56.0,4.86,4.79,3.2,984
11696,0.43,Ideal,G,SI1,,57.0,4.84,4.87,2.98,790
24199,0.72,Premium,F,VS2,62.1,57.0,5.73,5.71,3.55,2724
13009,0.53,Ideal,G,VVS2,61.4,57.0,5.17,5.2,3.18,2250
19485,0.38,Ideal,F,VS2,62.2,57.0,4.63,4.6,2.87,1026
16417,1.22,Ideal,F,VS1,62.3,57.0,6.79,6.83,4.24,9920
3057,0.3,Ideal,F,SI1,61.9,57.0,4.28,4.31,2.66,609
25744,0.31,Ideal,H,VVS1,61.6,57.0,4.32,4.35,2.67,660
7332,1.2,Very Good,I,SI1,61.2,62.0,6.75,6.84,4.16,5226
8606,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,445
23353,2.29,Premium,I,VS2,60.8,60.0,8.47,8.5,5.16,18653
12938,1.59,Ideal,G,VVS2,60.6,59.0,7.53,7.59,4.58,15843
1247,1.2,Premium,G,VS1,61.4,60.0,6.86,6.81,4.2,8596
16424,1.05,Fair,I,VS1,58.9,66.0,6.71,6.6,3.92,4281
23108,1.03,Premium,E,VS1,62.8,58.0,6.46,6.41,4.04,8629
9614,1.1,Very Good,H,SI1,62.5,56.0,6.56,6.63,4.12,4414
10818,2.07,Premium,F,SI2,60.7,59.0,8.21,8.16,4.97,18611
22124,1.27,Premium,I,SI1,62.3,56.0,6.93,6.85,4.29,5690
20334,1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,2683
72,0.44,Ideal,I,VVS2,60.8,56.0,4.9,4.93,2.99,912
18548,0.64,Very Good,D,SI2,62.8,54.0,5.5,5.52,3.46,1629
9501,0.5,Ideal,H,IF,61.1,58.0,5.1,5.14,3.13,1844
12404,2.18,Ideal,I,SI1,61.2,56.0,8.39,8.51,5.17,15646
21944,1.14,Ideal,F,VS1,61.1,55.0,6.74,6.78,4.13,8953
1382,0.26,Very Good,F,VVS1,61.7,57.0,4.09,4.13,2.53,657
2514,0.9,Fair,H,VS2,64.6,55.0,6.07,6.0,3.9,3538
4914,1.12,Ideal,G,SI2,61.3,55.0,6.74,6.7,4.12,4990
21639,0.73,Ideal,E,VVS2,61.6,55.0,5.8,5.83,3.58,3535
11988,0.9,Very Good,H,SI1,62.8,58.0,6.13,6.16,3.86,3437
10098,0.9,Good,G,VS2,60.8,56.0,6.14,6.19,3.75,4210
24412,0.33,Ideal,D,VS2,62.8,54.0,4.46,4.43,2.79,1002
1009,1.25,Ideal,I,SI2,61.4,55.0,6.92,6.99,4.27,5395
9628,0.39,Premium,E,VS1,59.6,60.0,4.75,4.72,2.82,1097
8589,0.3,Very Good,H,VVS1,61.1,61.0,4.27,4.3,2.62,638
23761,2.01,Good,I,SI2,63.5,60.0,7.86,7.94,5.02,12985
18954,0.39,Very Good,D,VVS2,62.9,58.0,4.62,4.66,2.92,1232
14611,1.11,Premium,F,VS2,61.9,58.0,6.7,6.64,4.13,7371
10179,0.41,Very Good,D,SI1,63.4,56.0,4.76,4.73,3.01,907
223,0.55,Premium,E,VS2,61.4,57.0,5.29,5.27,3.24,1881
4492,1.02,Very Good,E,VS2,63.2,60.0,6.34,6.29,3.99,6580
25617,0.91,Ideal,I,VS2,,56.0,6.18,6.22,3.84,4199
20488,0.72,Very Good,H,SI1,60.3,55.0,5.84,5.85,3.52,2505
8972,1.23,Ideal,H,SI1,61.0,56.0,6.96,6.92,4.23,6439
23181,0.73,Premium,I,VVS2,60.6,58.0,5.84,5.78,3.52,2519
6335,1.71,Ideal,D,SI1,60.3,60.0,7.69,7.77,4.66,16575
6621,0.57,Premium,G,SI1,62.6,56.0,5.29,5.26,3.3,1915
2550,0.29,Ideal,F,VVS2,61.1,58.0,4.26,4.28,2.61,715
20156,0.7,Ideal,I,SI1,62.8,56.0,5.64,5.67,3.55,2287
7861,1.03,Ideal,F,SI1,62.8,56.0,6.38,6.46,4.03,5356
19701,1.7,Premium,H,SI1,62.5,60.0,7.54,7.49,4.7,11709
25547,0.66,Ideal,E,SI2,62.4,56.0,5.61,5.55,3.48,1584
4026,0.33,Premium,H,VS1,61.9,58.0,4.43,4.45,2.75,579
24608,1.01,Good,H,VS2,60.8,61.0,6.43,6.5,3.93,5229
4834,0.36,Very Good,F,SI1,60.3,58.0,4.6,4.65,2.79,600
1191,0.28,Ideal,F,IF,61.9,56.0,4.18,4.21,2.59,787
11321,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1338
12469,0.6,Premium,F,VVS2,61.1,58.0,5.41,5.45,3.32,2560
17913,0.9,Fair,D,SI2,66.0,58.0,6.0,5.97,3.95,3205
22040,0.3,Ideal,I,VVS2,62.0,56.0,4.29,4.32,2.67,515
18318,0.53,Ideal,G,SI1,62.3,55.0,5.13,5.24,3.23,1308
19929,0.57,Ideal,F,VS1,61.8,55.0,5.33,5.35,3.3,2039
21470,1.0,Very Good,E,SI2,60.7,59.0,6.38,6.44,3.89,4311
11163,1.0,Fair,E,VS2,57.4,58.0,6.57,6.64,3.79,6268
2666,0.72,Ideal,E,VVS1,61.4,57.0,5.74,5.79,3.54,4864
21594,0.41,Ideal,F,VVS2,61.0,56.0,4.78,4.82,2.93,1115
3040,0.63,Ideal,D,IF,62.5,55.0,5.47,5.5,3.43,6549
12024,0.36,Very Good,I,VS1,60.9,61.0,4.58,4.61,2.8,568
9989,1.0,Very Good,F,VS2,62.2,57.0,6.4,6.43,3.99,6183
26091,1.5,Very Good,F,VS1,61.9,58.0,7.34,7.4,4.56,15508
640,1.11,Good,E,SI2,,60.0,6.76,6.83,3.96,4532
262,0.71,Premium,D,VS2,58.7,61.0,5.88,5.85,3.44,2968
17065,2.11,Premium,I,SI2,,56.0,8.23,8.13,5.1,13701
16413,0.51,Ideal,F,VVS2,62.4,57.0,5.08,5.12,3.18,2093
